,spent_rate,customer_state,customer_city,customer_count,total_spent,customer_count_percent,total_spent_percent
3817,high,MG,luminarias,1,239.0,0.0010510605200647453,0.0021844147095861585
3818,high,PB,alagoinha,1,239.0,0.0010510605200647453,0.0021844147095861585
3819,high,PR,mariluz,1,239.0,0.0010510605200647453,0.0021844147095861585
3820,high,PR,santa terezinha de itaipu,1,239.0,0.0010510605200647453,0.0021844147095861585
3821,med,PI,urucui,2,238.99,0.0021021210401294906,0.0021843233114811553
3822,high,AL,olho d'agua das flores,1,238.99,0.0010510605200647453,0.0021843233114811553
3823,low,MG,santo antonio do monte,7,238.82,0.0073574236404532175,0.002182769543696094
3824,med,BA,itambe,2,238.7,0.0021021210401294906,0.0021816727664360504
3825,low,MG,machado,6,238.67,0.006306363120388472,0.00218139857212104
3826,med,ES,presidente kennedy,2,238.64999999999998,0.0021021210401294906,0.0021812157759110323
3827,med,SP,bernardino de campos,3,238.59,0.003153181560194236,0.002180667387281011
3828,high,MG,goncalves,1,238.0,0.0010510605200647453,0.0021752748990857985
3829,med,GO,parauna,3,237.9,0.003153181560194236,0.002174360918035762
3830,med,SP,campina do monte alegre,2,237.9,0.0021021210401294906,0.002174360918035762
3831,high,MG,cabeceira grande,1,237.9,0.0010510605200647453,0.002174360918035762
3832,low,MG,januaria,7,237.37,0.0073574236404532175,0.0021695168184705715
3833,med,MG,buritis,3,236.9,0.003153181560194236,0.0021652211075354017
3834,low,MG,monte siao,8,236.85999999999999,0.008408484160517963,0.0021648555151153872
3835,low,SP,brotas,5,236.7,0.005255302600323726,0.0021633931454353296
3836,med,SP,arealva,3,236.69,0.003153181560194236,0.0021633017473303264
3837,high,BA,caraibas,1,235.9,0.0010510605200647453,0.0021560812970350413
3838,high,MG,jampruca,1,235.9,0.0010510605200647453,0.0021560812970350413
3839,low,MG,tres marias,6,235.85,0.006306363120388472,0.002155624306510023
3840,med,SP,iguape,3,235.8,0.003153181560194236,0.0021551673159850055
3841,low,RS,dois irmaos,5,235.59,0.005255302600323726,0.0021532479557799297
3842,low,SP,dois corregos,7,235.09,0.0073574236404532175,0.002148678050529749
3843,med,MS,maracaju,3,235.0,0.003153181560194236,0.0021478554675847168
3844,med,SC,nova trento,2,235.0,0.0021021210401294906,0.0021478554675847168
3845,high,PE,buique,1,235.0,0.0010510605200647453,0.0021478554675847168
3846,high,RS,muliterno,1,235.0,0.0010510605200647453,0.0021478554675847168
3847,high,SC,rio do oeste,1,235.0,0.0010510605200647453,0.0021478554675847168
3848,high,SE,neopolis,1,235.0,0.0010510605200647453,0.0021478554675847168
3849,high,MG,tabuleiro,1,234.9,0.0010510605200647453,0.002146941486534681
3850,med,MG,jacui,3,234.84,0.003153181560194236,0.002146393097904659
3851,med,PR,mambore,3,234.8,0.003153181560194236,0.0021460275054846446
3852,med,RS,carlos barbosa,3,234.8,0.003153181560194236,0.0021460275054846446
3853,med,MG,bom repouso,3,234.3,0.003153181560194236,0.0021414576002344644
3854,med,PE,catende,3,233.98000000000002,0.003153181560194236,0.0021385328608743495
3855,high,RS,jari,1,233.9,0.0010510605200647453,0.00213780167603432
3856,med,MG,itapeva,3,233.8,0.003153181560194236,0.0021368876949842846
3857,med,SC,balneario barra do sul,3,233.8,0.003153181560194236,0.0021368876949842846
3858,low,SC,garopaba,5,233.6,0.005255302600323726,0.002135059732884212
3859,med,RS,parai,3,233.4,0.003153181560194236,0.0021332317707841403
3860,med,SP,salto de pirapora,3,233.29999999999998,0.003153181560194236,0.002132317789734104
3861,low,MG,manhumirim,6,233.07999999999998,0.006306363120388472,0.0021303070314240245
3862,high,SC,ita,1,233.0,0.0010510605200647453,0.002129575846583996
3863,med,SP,paranapanema,3,232.98000000000002,0.003153181560194236,0.0021293930503739887
3864,med,SC,sao joao batista,3,231.84,0.003153181560194236,0.002118973666403578
3865,low,SP,pirapozinho,7,231.8,0.0073574236404532175,0.0021186080739835633
3866,med,SP,morro agudo,3,231.26999999999998,0.003153181560194236,0.002113763974418372
3867,low,RS,santana do livramento,6,231.03,0.006306363120388472,0.002111570419898286
3868,low,SP,aparecida,7,230.71,0.0073574236404532175,0.0021086456805381702
3869,high,PE,flores,1,230.70000000000002,0.0010510605200647453,0.002108554282433167
3870,med,SP,lucelia,3,230.10000000000002,0.003153181560194236,0.0021030703961329505
3871,high,AL,canapi,1,230.0,0.0010510605200647453,0.0021021564150829146
3872,high,AL,rio largo,1,230.0,0.0010510605200647453,0.0021021564150829146
3873,high,BA,itanhem,1,230.0,0.0010510605200647453,0.0021021564150829146
3874,high,BA,itape,1,230.0,0.0010510605200647453,0.0021021564150829146
3875,high,MG,mamonas,1,230.0,0.0010510605200647453,0.0021021564150829146
3876,high,PE,quipapa,1,230.0,0.0010510605200647453,0.0021021564150829146
3877,high,SC,sao pedro de alcantara,1,230.0,0.0010510605200647453,0.0021021564150829146
3878,high,SP,pongai,1,230.0,0.0010510605200647453,0.0021021564150829146
3879,high,AL,igaci,1,229.99,0.0010510605200647453,0.0021020650169779106
3880,high,BA,barra do mendes,1,229.99,0.0010510605200647453,0.0021020650169779106
3881,high,BA,bom jesus da serra,1,229.99,0.0010510605200647453,0.0021020650169779106
3882,high,MG,medeiros,1,229.99,0.0010510605200647453,0.0021020650169779106
3883,high,RJ,engenheiro passos,1,229.99,0.0010510605200647453,0.0021020650169779106
3884,high,RN,barauna,1,229.99,0.0010510605200647453,0.0021020650169779106
3885,high,RS,boa vista do burica,1,229.99,0.0010510605200647453,0.0021020650169779106
3886,high,SC,governador celso ramos,1,229.99,0.0010510605200647453,0.0021020650169779106
3887,high,TO,silvanopolis,1,229.99,0.0010510605200647453,0.0021020650169779106
3888,high,BA,araci,1,229.98000000000002,0.0010510605200647453,0.0021019736188729074
3889,high,PE,floresta,1,229.9,0.0010510605200647453,0.0021012424340328783
3890,high,RJ,portela,1,229.9,0.0010510605200647453,0.0021012424340328783
3891,high,RN,japi,1,229.9,0.0010510605200647453,0.0021012424340328783
3892,high,RN,tenente ananias,1,229.9,0.0010510605200647453,0.0021012424340328783
3893,high,RS,formigueiro,1,229.9,0.0010510605200647453,0.0021012424340328783
3894,high,MG,campanario,1,229.8,0.0010510605200647453,0.0021003284529828425
3895,med,PR,palmeira,3,229.79,0.003153181560194236,0.0021002370548778384
3896,med,GO,morrinhos,3,229.70000000000002,0.003153181560194236,0.002099414471932806
3897,low,SP,piraju,6,229.36,0.006306363120388472,0.0020963069363626836
3898,low,SP,iguape,6,229.07999999999998,0.006306363120388472,0.002093747789422583
3899,high,RS,ciriaco,1,229.0,0.0010510605200647453,0.002093016604582554
3900,high,SP,aguas de sao pedro,1,229.0,0.0010510605200647453,0.002093016604582554
3901,med,RJ,natividade,2,228.98,0.0021021210401294906,0.0020928338083725465
3902,med,PR,cambara,3,228.9,0.003153181560194236,0.002092102623532518
3903,high,AL,piacabucu,1,228.9,0.0010510605200647453,0.002092102623532518
3904,med,PR,santa fe,3,228.8,0.003153181560194236,0.0020911886424824816
3905,low,RJ,barra de sao joao,6,228.79,0.006306363120388472,0.002091097244377478
3906,low,CE,juazeiro do norte,7,228.76999999999998,0.0073574236404532175,0.0020909144481674707
3907,low,MG,claudio,6,228.67000000000002,0.006306363120388472,0.002090000467117435
3908,med,GO,itapuranga,2,228.2,0.0021021210401294906,0.0020857047561822655
3909,high,MG,conquista,1,228.08,0.0010510605200647453,0.0020846079789222224
3910,med,PR,mandaguacu,2,228.0,0.0021021210401294906,0.0020838767940821934
3911,low,SP,dracena,7,227.97,0.0073574236404532175,0.0020836025997671825
3912,high,SP,torrinha,1,227.97,0.0010510605200647453,0.0020836025997671825
3913,med,RS,morro reuter,2,227.55,0.0021021210401294906,0.002079763879357031
3914,med,MG,perdizes,2,227.26999999999998,0.0021021210401294906,0.00207720473241693
3915,high,SP,estrela d'oeste,1,227.07,0.0010510605200647453,0.002075376770316858
3916,high,PA,sao domingos do araguaia,1,227.0,0.0010510605200647453,0.002074736983581833
3917,high,MG,congonhal,1,226.95,0.0010510605200647453,0.002074279993056815
3918,med,SP,boa esperanca do sul,3,226.9,0.003153181560194236,0.002073823002531797
3919,med,SC,sao jose do cedro,3,226.79000000000002,0.003153181560194236,0.0020728176233767576
3920,high,ES,dores do rio preto,1,226.77,0.0010510605200647453,0.0020726348271667503
3921,med,GO,santa rita do araguaia,3,226.35000000000002,0.003153181560194236,0.0020687961067565987
3922,low,RS,guaiba,8,226.35,0.008408484160517963,0.0020687961067565983
3923,high,BA,sao felix do coribe,1,226.0,0.0010510605200647453,0.0020655971730814725
3924,low,MT,caceres,7,225.76999999999998,0.0073574236404532175,0.002063495016666389
3925,med,GO,maurilandia,3,225.73,0.003153181560194236,0.002063129424246375
3926,med,MG,rio acima,3,225.7,0.003153181560194236,0.002062855229931364
3927,low,CE,iguatu,5,225.6,0.005255302600323726,0.002061941248881328
3928,high,MS,corguinho,1,225.41,0.0010510605200647453,0.0020602046848862596
3929,high,MG,riacho dos machados,1,225.0,0.0010510605200647453,0.002056457362581112
3930,high,SC,mafra,1,225.0,0.0010510605200647453,0.002056457362581112
3931,med,BA,caldeirao grande,2,224.9,0.0021021210401294906,0.0020555433815310762
3932,med,GO,silvania,3,224.89,0.003153181560194236,0.002055451983426072
3933,high,GO,bela vista de goias,1,224.89,0.0010510605200647453,0.002055451983426072
3934,low,SP,osvaldo cruz,6,224.69,0.006306363120388472,0.002053624021326
3935,low,PR,sarandi,7,224.56,0.0073574236404532175,0.0020524358459609532
3936,med,PR,faxinal,3,224.31,0.003153181560194236,0.002050150893335863
3937,low,GO,novo gama,6,224.17,0.006306363120388472,0.0020488713198658125
3938,med,SP,itapura,3,223.99,0.003153181560194236,0.002047226153975748
3939,high,MG,iapu,1,223.9,0.0010510605200647453,0.0020464035710307154
3940,med,RS,pinheiro machado,3,223.89,0.003153181560194236,0.0020463121729257117
3941,med,GO,pirenopolis,3,223.88,0.003153181560194236,0.002046220774820708
3942,med,MG,lagoa dourada,2,223.88,0.0021021210401294906,0.002046220774820708
3943,low,MG,santana do paraiso,5,223.79,0.005255302600323726,0.0020453981918756754
3944,low,SP,serra negra,4,223.79,0.004204242080258981,0.0020453981918756754
3945,low,MG,leopoldina,7,223.46,0.0073574236404532175,0.0020423820544105565
3946,low,MG,oliveira,8,223.42999999999998,0.008408484160517963,0.0020421078600955456
3947,med,RS,porto xavier,2,222.98,0.0021021210401294906,0.0020379949453703835
3948,med,PA,ourilandia do norte,2,222.9,0.0021021210401294906,0.002037263760530355
3949,med,SC,nova erechim,2,222.89,0.0021021210401294906,0.002037172362425351
3950,low,SP,lindoia,6,222.84,0.006306363120388472,0.002036715371900333
3951,med,RS,sao jose do ouro,2,222.8,0.0021021210401294906,0.002036349779480319
3952,low,MT,juina,8,222.44,0.008408484160517963,0.002033059447700189
3953,low,PA,marituba,7,222.39,0.0073574236404532175,0.002032602457175171
3954,low,RJ,miracema,8,222.06,0.008408484160517963,0.002029586319710052
3955,med,PA,tailandia,2,221.99,0.0021021210401294906,0.0020289465329750267
3956,med,GO,neropolis,2,221.89,0.0021021210401294906,0.002028032551924991
3957,low,ES,venda nova do imigrante,5,221.26999999999998,0.005255302600323726,0.002022365869414767
3958,med,ES,sooretama,2,221.01999999999998,0.0021021210401294906,0.0020200809167896768
3959,med,PA,sao felix do xingu,3,220.8,0.003153181560194236,0.0020180701584795978
3960,med,PR,cruzeiro do oeste,3,220.7,0.003153181560194236,0.002017156177429562
3961,high,MT,uniao do sul,1,220.7,0.0010510605200647453,0.002017156177429562
3962,high,MT,sao jose do rio claro,1,220.0,0.0010510605200647453,0.002010758310079309
3963,high,PA,brasil novo,1,220.0,0.0010510605200647453,0.002010758310079309
3964,med,RJ,santa maria madalena,2,219.99,0.0021021210401294906,0.002010666911974306
3965,high,PR,santa izabel do oeste,1,219.99,0.0010510605200647453,0.002010666911974306
3966,high,SP,indiana,1,219.99,0.0010510605200647453,0.002010666911974306
3967,high,TO,pequizeiro,1,219.99,0.0010510605200647453,0.002010666911974306
3968,high,MG,cantagalo,1,219.97,0.0010510605200647453,0.0020104841157642986
3969,med,MA,paraibano,2,219.94,0.0021021210401294906,0.0020102099214492877
3970,high,CE,mombaca,1,219.9,0.0010510605200647453,0.0020098443290292737
3971,high,RS,dona francisca,1,219.9,0.0010510605200647453,0.0020098443290292737
3972,med,SC,sangao,2,219.89,0.0021021210401294906,0.0020097529309242696
3973,high,MG,coronel murta,1,219.8,0.0010510605200647453,0.0020089303479792374
3974,high,PR,senges,1,219.8,0.0010510605200647453,0.0020089303479792374
3975,med,AL,boca da mata,2,219.73000000000002,0.0021021210401294906,0.002008290561244212
3976,med,SP,embu,3,219.70000000000002,0.003153181560194236,0.0020080163669292015
3977,low,SP,candido mota,6,219.68,0.006306363120388472,0.0020078335707191942
3978,low,MG,divinolandia de minas,5,219.59,0.005255302600323726,0.0020070109877741616
3979,med,SP,santa branca,3,219.0,0.003153181560194236,0.002001618499578949
3980,med,SP,charqueada,2,219.0,0.0021021210401294906,0.002001618499578949
3981,med,SP,ribeirao do sul,2,219.0,0.0021021210401294906,0.002001618499578949
3982,high,PB,puxinana,1,219.0,0.0010510605200647453,0.002001618499578949
3983,high,PE,lagoa do ouro,1,219.0,0.0010510605200647453,0.002001618499578949
3984,high,PE,triunfo,1,219.0,0.0010510605200647453,0.002001618499578949
3985,high,RJ,laje do muriae,1,219.0,0.0010510605200647453,0.002001618499578949
3986,high,RS,ibiraiaras,1,219.0,0.0010510605200647453,0.002001618499578949
